Timestamp,Actor,Target,Spell,Aura Apply,White Damage,White Crit,Yellow Damage,Yellow Crit,Consecutive Crit,Buffer Income,Observed Buffer,Expected Buffer,Observed Tick,Expected Tick,Buffer Delta,Tick Delta,Delta Ratio,Remaining Deep Wound Tick,Vomit Before,Vomit After,Vomit Before Bonus,Vomit After Bonus,Munched,Munched Bonus,Total Observed Tick,Total Expected Tick,Total Tick Damage Delta,Total Vomit Before,Total Vomit After,Total Munched Bonus
5/8 16:10:18.256,Player-4904-00822A31,BUFF,Bloodthirst,0,,,,,1,0,0,0,,,,,,0,,,,,,,105233,102231.58879458354,3001.411205416458,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:18.442,Player-4904-00822A31,BUFF,Heightened Reflexes,0,,,,,1,0,0,0,,,,,,0,,,,,,,105233,102231.58879458354,3001.411205416458,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:18.711,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,1605.0,nil,1.0,,1,0,8345.0,8749.433205416522,,,,,,6,,,,,,,105233,102231.58879458354,3001.411205416458,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:18.822,Player-4904-00822A31,BUFF,Berserker Stance,0,,,,,1,0,0,0,,,,,,0,,,,,,,105233,102231.58879458354,3001.411205416458,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:18.822,Player-4904-00822A31,BUFF,Battle Stance,1,,,,,1,0,0,0,,,,,,0,,,,,,,105233,102231.58879458354,3001.411205416458,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:19.280,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,1561.0,nil,0,0,7805.0,7291.194337847102,1561.0,1458.2388675694203,513.8056621528976,102.76113243057966,5.0,5,,,,,,,106794,103689.82766215297,3104.172337847034,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:19.707,Player-4904-00822A31,DEBUFF,Rend,1,,,,,0,0,0,0,,,,,,0,,,,,,,106794,103689.82766215297,3104.172337847034,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:19.830,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,948.0,nil,1.0,,0,0,7805.0,7291.194337847102,,,,,,5,,,,,,,106794,103689.82766215297,3104.172337847034,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:19.992,Player-4904-00822A31,BUFF,Battle Stance,0,,,,,0,0,0,0,,,,,,0,,,,,,,106794,103689.82766215297,3104.172337847034,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:19.992,Player-4904-00822A31,BUFF,Berserker Stance,1,,,,,0,0,0,0,,,,,,0,,,,,,,106794,103689.82766215297,3104.172337847034,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:20.329,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,1561.0,nil,0,0,6244.0,5832.955470277682,1561.0,1458.2388675694203,411.04452972231775,102.76113243057966,4.0,4,,,,,,,108355,105148.06652972239,3206.9334702776105,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:21.268,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Bloodthirst,,118.0,0,1823.0,nil,0,0,6244.0,5832.955470277682,,,,,,4,,,,,,,108355,105148.06652972239,3206.9334702776105,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:21.268,Player-4904-00822A31,BUFF,Bloodthirst,1,,,,,0,0,0,0,,,,,,0,,,,,,,108355,105148.06652972239,3206.9334702776105,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:21.268,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,1561.0,nil,0,0,4683.0,4374.716602708262,1561.0,1458.2388675694203,308.28339729173786,102.76113243057966,3.0,3,,,,,,,109916,106606.30539729181,3309.6946027081867,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:21.607,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee MH Crit,,3151.0,1,1.0,,1,1022.16,4683.0,5396.876602708262,,,,,,6,,,,,,,109916,106606.30539729181,3309.6946027081867,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:22.617,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee OH Crit,,2041.0,1,1.0,,2,638.85,4683.0,6035.726602708262,,,,,,6,,,,,,,109916,106606.30539729181,3309.6946027081867,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:22.617,Player-4904-00822A31,BUFF,Bloodthirst,0,,,,,2,0,0,0,,,,,,0,,,,,,,109916,106606.30539729181,3309.6946027081867,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:22.617,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,951.0,nil,0,0,4755.0,5029.772168923552,951.0,1005.9544337847104,-274.7721689235523,-54.95443378471043,5.0,5,,,,,,,110867,107612.25983107652,3254.740168923483,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:22.742,Player-4904-00822A31,BUFF,Taste for Blood,1,,,,,0,0,0,0,,,,,,0,,,,,,,110867,107612.25983107652,3254.740168923483,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:23.361,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Whirlwind,,118.0,0,4011.0,1,1,1022.16,4755.0,6051.932168923552,,,,,,6,,,,,,,110867,107612.25983107652,3254.740168923483,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:23.361,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Whirlwind,,118.0,0,1064.0,nil,1,0,4755.0,6051.932168923552,,,,,,6,,,,,,,110867,107612.25983107652,3254.740168923483,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:24.409,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,1466.0,nil,1.0,,1,0,4755.0,6051.932168923552,,,,,,6,,,,,,,110867,107612.25983107652,3254.740168923483,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:24.409,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,1069.0,nil,0,0,5345.0,5043.276807436294,1069.0,1008.6553614872587,301.7231925637061,60.34463851274131,5.0,5,,,,,,,111936,108620.91519256377,3315.0848074362293,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:24.776,Player-4904-00822A31,BUFF,Hyperspeed Acceleration,1,,,,,0,0,0,0,,,,,,0,,,,,,,111936,108620.91519256377,3315.0848074362293,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:25.274,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Bloodthirst,,118.0,0,1822.0,nil,0,0,5345.0,5043.276807436294,,,,,,5,,,,,,,111936,108620.91519256377,3315.0848074362293,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:25.274,Player-4904-00822A31,BUFF,Bloodthirst,1,,,,,0,0,0,0,,,,,,0,,,,,,,111936,108620.91519256377,3315.0848074362293,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:25.274,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee OH Crit,,1867.0,1,1.0,,1,638.85,5345.0,5682.126807436294,,,,,,6,,,,,,,111936,108620.91519256377,3315.0848074362293,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:26.366,Player-4904-00822A31,BUFF,Berserker Stance,0,,,,,1,0,0,0,,,,,,0,,,,,,,111936,108620.91519256377,3315.0848074362293,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:26.366,Player-4904-00822A31,BUFF,Battle Stance,1,,,,,1,0,0,0,,,,,,0,,,,,,,111936,108620.91519256377,3315.0848074362293,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:26.366,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,997.0,nil,0,0,4985.0,4735.105672863579,997.0,947.0211345727157,249.89432713642145,49.97886542728429,5.0,5,,,,,,,112933,109567.93632713649,3365.0636728635145,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:26.897,Player-4904-00822A31,BUFF,Taste for Blood,0,,,,,0,0,0,0,,,,,,0,,,,,,,112933,109567.93632713649,3365.0636728635145,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:26.897,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Overpower,,118.0,0,2907.0,1,1,638.85,4985.0,5373.955672863579,,,,,,6,,,,,,,112933,109567.93632713649,3365.0636728635145,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:26.897,Player-4904-00822A31,BUFF,Bloodthirst,0,,,,,1,0,0,0,,,,,,0,,,,,,,112933,109567.93632713649,3365.0636728635145,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:26.897,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Heroic Strike,,118.0,0,4162.0,1,2,1022.16,4985.0,6396.115672863579,,,,,,6,,,,,,,112933,109567.93632713649,3365.0636728635145,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:27.411,Player-4904-00822A31,BUFF,Battle Stance,0,,,,,2,0,0,0,,,,,,0,,,,,,,112933,109567.93632713649,3365.0636728635145,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:27.411,Player-4904-00822A31,BUFF,Berserker Stance,1,,,,,2,0,0,0,,,,,,0,,,,,,,112933,109567.93632713649,3365.0636728635145,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:27.804,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee OH Crit,,2030.0,1,1.0,,3,638.85,4985.0,7034.965672863579,,,,,,6,,,,,,,112933,109567.93632713649,3365.0636728635145,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:28.818,Player-4904-00822A31,BUFF,Taste for Blood,1,,,,,3,0,0,0,,,,,,0,,,,,,,112933,109567.93632713649,3365.0636728635145,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:28.923,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,1258.0,nil,0,0,6290.0,5862.471394052983,1258.0,1172.4942788105966,427.52860594701724,85.5057211894034,5.0,5,,,,,,,114191,110740.43060594708,3450.5693940529163,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:29.409,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Bloodthirst,,118.0,0,1822.0,nil,0,0,6290.0,5862.471394052983,,,,,,5,,,,,,,114191,110740.43060594708,3450.5693940529163,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:29.409,Player-4904-00822A31,BUFF,Bloodthirst,1,,,,,0,0,0,0,,,,,,0,,,,,,,114191,110740.43060594708,3450.5693940529163,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:29.508,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee MH Crit,,2891.0,1,1.0,,1,1022.16,6290.0,6884.631394052983,,,,,,6,,,,,,,114191,110740.43060594708,3450.5693940529163,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:30.387,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee OH Crit,,1795.0,1,1.0,,2,638.85,6290.0,7523.481394052983,,,,,,6,,,,,,,114191,110740.43060594708,3450.5693940529163,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:30.387,Player-4904-00822A31,BUFF,Bloodthirst,0,,,,,2,0,0,0,,,,,,0,,,,,,,114191,110740.43060594708,3450.5693940529163,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:31.378,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Whirlwind,,118.0,0,2010.0,nil,2,0,6290.0,7523.481394052983,,,,,,6,,,,,,,114191,110740.43060594708,3450.5693940529163,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:31.378,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Whirlwind,,118.0,0,2636.0,1,3,638.85,6290.0,8162.331394052983,,,,,,6,,,,,,,114191,110740.43060594708,3450.5693940529163,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:32.012,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,1505.0,nil,1.0,,3,0,6290.0,8162.331394052983,,,,,,6,,,,,,,114191,110740.43060594708,3450.5693940529163,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:32.408,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,1431.0,nil,0,0,7155.0,6801.942828377486,1431.0,1360.3885656754971,353.05717162251403,70.61143432450285,5.0,5,,,,,,,115622,112100.81917162258,3521.1808283774153,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:32.876,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,891.0,nil,1.0,,0,0,7155.0,6801.942828377486,,,,,,5,,,,,,,115622,112100.81917162258,3521.1808283774153,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:33.397,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,1431.0,nil,0,0,5724.0,5441.554262701989,1431.0,1360.3885656754971,282.4457372980114,70.61143432450285,4.0,4,,,,,,,117053,113461.20773729809,3591.7922627019143,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:33.397,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Bloodthirst,,118.0,0,1822.0,nil,0,0,5724.0,5441.554262701989,,,,,,4,,,,,,,117053,113461.20773729809,3591.7922627019143,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:33.397,Player-4904-00822A31,BUFF,Bloodthirst,1,,,,,0,0,0,0,,,,,,0,,,,,,,117053,113461.20773729809,3591.7922627019143,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:34.404,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,1431.0,nil,0,0,4293.0,4081.165697026491,1431.0,1360.3885656754971,211.83430297350878,70.61143432450285,3.0,3,,,,,,,118484,114821.59630297359,3662.4036970264133,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:34.495,Player-4904-00822A31,BUFF,Berserker Stance,0,,,,,0,0,0,0,,,,,,0,,,,,,,118484,114821.59630297359,3662.4036970264133,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:34.495,Player-4904-00822A31,BUFF,Battle Stance,1,,,,,0,0,0,0,,,,,,0,,,,,,,118484,114821.59630297359,3662.4036970264133,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:34.495,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,1335.0,nil,1.0,,0,0,4293.0,4081.165697026491,,,,,,3,,,,,,,118484,114821.59630297359,3662.4036970264133,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:34.495,Player-4904-00822A31,BUFF,Flurry,0,,,,,0,0,0,0,,,,,,0,,,,,,,118484,114821.59630297359,3662.4036970264133,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:34.722,Player-4904-00822A31,DEBUFF,Rend,0,,,,,0,0,0,0,,,,,,0,,,,,,,118484,114821.59630297359,3662.4036970264133,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:34.921,Player-4904-00822A31,BUFF,Taste for Blood,0,,,,,0,0,0,0,,,,,,0,,,,,,,118484,114821.59630297359,3662.4036970264133,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:34.921,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Overpower,,118.0,0,3390.0,1,1,638.85,4293.0,4720.015697026492,,,,,,6,,,,,,,118484,114821.59630297359,3662.4036970264133,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:34.921,Player-4904-00822A31,BUFF,Flurry,1,,,,,1,0,0,0,,,,,,0,,,,,,,118484,114821.59630297359,3662.4036970264133,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:34.921,Player-4904-00822A31,BUFF,Bloodthirst,0,,,,,1,0,0,0,,,,,,0,,,,,,,118484,114821.59630297359,3662.4036970264133,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:35.570,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,981.0,nil,1.0,,1,0,4293.0,4720.015697026492,,,,,,6,,,,,,,118484,114821.59630297359,3662.4036970264133,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:35.711,Player-4904-00822A31,BUFF,Battle Stance,0,,,,,1,0,0,0,,,,,,0,,,,,,,118484,114821.59630297359,3662.4036970264133,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:35.711,Player-4904-00822A31,BUFF,Berserker Stance,1,,,,,1,0,0,0,,,,,,0,,,,,,,118484,114821.59630297359,3662.4036970264133,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:35.965,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,875.0,nil,0,0,4375.0,3933.346414188743,875.0,786.6692828377486,441.653585811257,88.3307171622514,5.0,5,,,,,,,119359,115608.26558581133,3750.7344141886715,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:36.778,Player-4904-00822A31,BUFF,Hyperspeed Acceleration,0,,,,,0,0,0,0,,,,,,0,,,,,,,119359,115608.26558581133,3750.7344141886715,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:37.012,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,876.0,nil,0,0,3504.0,3146.6771313509944,876.0,786.6692828377486,357.3228686490056,89.3307171622514,4.0,4,,,,,,,120235,116394.93486864907,3840.0651313509297,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:37.012,Player-4904-00822A31,BUFF,Bloodrage,1,,,,,0,0,0,0,,,,,,0,,,,,,,120235,116394.93486864907,3840.0651313509297,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:37.226,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,1621.0,nil,1.0,,0,0,3504.0,3146.6771313509944,,,,,,4,,,,,,,120235,116394.93486864907,3840.0651313509297,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:37.421,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Bloodthirst,,118.0,0,1822.0,nil,0,0,3504.0,3146.6771313509944,,,,,,4,,,,,,,120235,116394.93486864907,3840.0651313509297,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:37.421,Player-4904-00822A31,BUFF,Bloodthirst,1,,,,,0,0,0,0,,,,,,0,,,,,,,120235,116394.93486864907,3840.0651313509297,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:38.052,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,876.0,nil,0,0,2628.0,2360.007848513246,876.0,786.6692828377486,267.9921514867542,89.3307171622514,3.0,3,,,,,,,121111,117181.60415148681,3929.395848513188,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:38.254,Player-4904-00822A31,BUFF,Flurry,0,,,,,0,0,0,0,,,,,,0,,,,,,,121111,117181.60415148681,3929.395848513188,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:39.004,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,875.0,nil,0,0,1750.0,1573.3385656754972,875.0,786.6692828377486,176.6614343245028,88.3307171622514,2.0,2,,,,,,,121986,117968.27343432455,4017.726565675446,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:39.372,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Whirlwind,,118.0,0,1884.0,nil,0,0,1750.0,1573.3385656754972,,,,,,2,,,,,,,121986,117968.27343432455,4017.726565675446,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:39.372,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Whirlwind,,118.0,0,2882.0,1,1,638.85,1750.0,2212.188565675497,,,,,,6,,,,,,,121986,117968.27343432455,4017.726565675446,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:39.372,Player-4904-00822A31,BUFF,Flurry,1,,,,,1,0,0,0,,,,,,0,,,,,,,121986,117968.27343432455,4017.726565675446,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:40.246,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Melee MH Crit,,3315.0,1,1.0,,2,1022.16,1750.0,3234.348565675497,,,,,,6,,,,,,,121986,117968.27343432455,4017.726565675446,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:40.246,Player-4904-00822A31,BUFF,Bloodthirst,0,,,,,2,0,0,0,,,,,,0,,,,,,,121986,117968.27343432455,4017.726565675446,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:41.209,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,0000000000000000,,888.0,nil,1.0,,2,0,1750.0,3234.348565675497,,,,,,6,,,,,,,121986,117968.27343432455,4017.726565675446,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:41.209,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,569.0,nil,0,0,2845.0,2695.2904713962475,569.0,539.0580942792495,149.70952860375246,29.94190572075047,5.0,5,,,,,,,122555,118507.3315286038,4047.668471396202,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:41.417,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Bloodthirst,,118.0,0,4140.0,1,1,1022.16,2845.0,3717.4504713962474,,,,,,6,,,,,,,122555,118507.3315286038,4047.668471396202,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:41.417,Player-4904-00822A31,BUFF,Bloodthirst,1,,,,,1,0,0,0,,,,,,0,,,,,,,122555,118507.3315286038,4047.668471396202,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:42.241,Player-4904-00822A31,BUFF,Berserker Stance,0,,,,,1,0,0,0,,,,,,0,,,,,,,122555,118507.3315286038,4047.668471396202,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:42.241,Player-4904-00822A31,BUFF,Battle Stance,1,,,,,1,0,0,0,,,,,,0,,,,,,,122555,118507.3315286038,4047.668471396202,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:42.476,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Deep Wound,,118.0,0,644.0,nil,0,0,3220.0,3097.8753928302062,644.0,619.5750785660413,122.12460716979376,24.42492143395873,5.0,5,,,,,,,123199,119126.90660716983,4072.0933928301674,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:43.032,Player-4904-00822A31,BUFF,Heightened Reflexes,1,,,,,0,0,0,0,,,,,,0,,,,,,,123199,119126.90660716983,4072.0933928301674,-292.8985168896527,-0.027486539780284147,-140.71202102473273
5/8 16:10:43.032,Player-4904-00822A31,Creature-0-4908-571-18024-33229-0000586B7B,Heroic Strike,,118.0,0,4303.0,1,1,1022.16,3220.0,4120.035392830207,,,,,,6,,,,,,,123199,119126.90660716983,4072.0933928301674,-292.8985168896527,-0.027486539780284147,-140.71202102473273
